ID,Text,Label 1,Label 2,Label 3
593_Cleand_Climate1.csv,RT @JohnWren1950: That's absolute crap @DaveSharma. You're an intelligent educated well-traveled man. Therefore you must be telling deli,Negative,Positive,not-relevant
7_Cleand_Climate1.csv,#GlobalWarming has us all fucked up! You can't tell me we aren't going through #ClimateChange with this humidity and heat! My time hop app is proof that once upon a time we were wearing our leather jackets and hoodies by this time! #NYC https://t.co/Pcjsy0KkIJ,Neutral,Negative,Positive
721_Cleand_Climate1.csv,RT @SeanBradbery: So Prime Muppet Scott Morrison is setting up the election to run on a no action on #ClimateChange Energy policy leg,Positive,Neutral,Neutral
1065_Cleand_Climate1.csv,RT @silverbract: #Scientists: Time running short before #climatechange effects are 'irreversible'. The Mandatory #Republican/#TrumpCult Res,Positive,Neutral,Negative
75_Cleand_Climate1.csv,@JonahMarais @DailyUpdatesWDW Scientists found out that we only have 12 years left to stop climate change otherwise you can't stop the process anymore,Positive,Positive,Neutral
644_Cleand_Climate1.csv,RT @McJesse: TRUMP: Climate change is fake! Now if you ll excuse me I have to go prepare for the 7th major hurricane of my less than 2 year,Positive,Negative,Positive
906_Cleand_Climate1.csv,RT @garymasonglobe: Yea you re right. Let s just have a big party and watch this sucker burn. Sacrifices are for other generations not thi,not-relevant,Neutral,Positive
55_Cleand_Climate1.csv,@DoubleDworks @carol_stirling What gets on my nerves are Kiwis who tweet about how catastrophic climate change will be in the next few decades if we don't radically change. The next month they are tweeting beautiful holiday snaps across the world from Par,Neutral,Positive,Neutral
362_Cleand_Climate1.csv,Lord Deben better known as John Gummer is an intrepid and combative an advocate for the environment. Now chair of the Committee on Climate Change he tells Geoffrey Lyons why the UK s current climate trajectory will be affected by Trump and Brexit. https://t.co/aimwDAHYKH https://t.co/5R4snziC3g,Neutral,Neutral,Neutral
829_Cleand_Climate1.csv,RT @bkjabour: The former president of Kiribati has written about how Australia is letting our island neighbors down when it comes to climat,Neutral,Positive,Positive
285_Cleand_Climate1.csv,Fantastic coverage of my speech at #GPConf. I felt proud to stand for such important Green issues from pay inequality to climate change. https://t.co/5XIgA3WyZW via @TheCanaryUK by @chrisjarvisdiy,Positive,Positive,Positive
547_Cleand_Climate1.csv,RT @Gryffindor03: We re only projected to displace 450M+ people in the next 50 years due to global warming sea level rise. But sure commun,not-relevant,Positive,Neutral
1019_Cleand_Climate1.csv,RT @nytimesworld: Scientists rang the alarm: Climate change can bring us into crisis by 2040. Now will world leaders take it to heart? htt,Positive,Positive,Negative
29_Cleand_Climate1.csv,@2GB873 @HarveyNormanAU Oh climate change is killing us and & $20 000 is suppose to to make us ignore this fact.,Positive,Positive,Neutral
265_Cleand_Climate1.csv,Dear Mr. trump: I just thought that I would remind u how serious of an issue climate change is. Sincerely Hurricane Michael.,Positive,Positive,Positive
188_Cleand_Climate1.csv,@splillo @afreedma Climate change => warmer waters => more energy stored => more rapid intensification?,Positive,Negative,Neutral
316_Cleand_Climate1.csv,How can we help countries respond to shocks created by #climatechange? Join LIVE discussion on Oct.12 w/ global leaders to #discover why #Invest4Adaptation is a @WorldBank priority https://t.co/vrJuId3Na6 https://t.co/3bNfJ6ZEvN,Neutral,Positive,Neutral
111_Cleand_Climate1.csv,@SkyNewsAust @Nicholas_Reece Isn't it interesting how all of the proponents of Climate Change are people who can afford electricity prices no matter how high they rise. They are all middle to upper class who don't give a shit about the remaining 75% of Au,Negative,Neutral,Negative
239_Cleand_Climate1.csv,Climate Change Is So Apparent Now,Neutral,Positive,Positive
890_Cleand_Climate1.csv,RT @em_macintosh: My latest article on the worrying threat to marine biodiversity on west coast of #Scotland. Kelp are crucial in the fight,Positive,Neutral,Positive
998_Cleand_Climate1.csv,RT @misstozak: STOP IT NOW. They said we haven't had a hurricane like this in that area in over 150 YEARS! The climate must have been way,Positive,not-relevant,Negative
793_Cleand_Climate1.csv,RT @_ElizabethMay: climate change deniers fascinate me. imagine believing 98% of the world's climate scientists joined together in a conspi,Positive,Neutral,Positive
921_Cleand_Climate1.csv,RT @guyverhofstadt: We only have 12 years left to save our planet from #globalwarming. Only if we work together we will be able to leave,Positive,Positive,Neutral
2_Cleand_Climate1.csv,#Cities will shape the future of #climatechange especially now as provinces abandon responsibilies. #ClimateAction needed to protect health jobs and our environment @TOenviro @jen_keesmaat @JohnTory @c40cities #TOpoli #ONpoli #cities4climate https://t.co/g6GeQ4W2Y9,Positive,Positive,Positive
1265_Cleand_Climate1.csv,https://t.co/BxAtIrHz20: See why you could be paying more for energy soon! #energy #cleanenergy #solar # renewableenergy #climatechange https://t.co/JTcPxtLGiR,Neutral,Neutral,Positive
1060_Cleand_Climate1.csv,RT @sardire: @didikins4life @ESA_org A new climate assessment is coming from the U.S. Global Change Research Program @usgcrp that strongly,Positive,Positive,Positive
70_Cleand_Climate1.csv,@JmpinJerseyMike #climatechange *everyone* I think,Neutral,Positive,not-relevant
844_Cleand_Climate1.csv,RT @charlesmurray: There's not a chance for an effective reduction of global emissions. It's not about the extent or causes of climate chan,Neutral,Positive,Neutral
1188_Cleand_Climate1.csv,Thread of brutal subtweets:,Neutral,Positive,not-relevant
1111_Cleand_Climate1.csv,RT @vegtatum: Going vegan is the least we can do https://t.co/E8R4XN6RGe,Positive,not-relevant,Neutral
767_Cleand_Climate1.csv,RT @TrusteesForAK: As Michael approached land meteorologists struggled to find words to describe it. On Twitter the National Weather Ser,Negative,Positive,Positive
562_Cleand_Climate1.csv,RT @HumanistReport: The propagandists at @FoxNews live in a world where climate change is make believe but movies are real life. http,Positive,Neutral,Positive
1034_Cleand_Climate1.csv,RT @presscoreca: Laurentian University Radio Observatory Magnetic field spectrogram detected & recorded very intense spectral resonance str,Neutral,Neutral,Positive
485_Cleand_Climate1.csv,RT @DaafBorren: Climate change? Africa's Oldest Trees Are Dying and Scientists Are Stumped https://t.co/raULScwjcv via @NatGeo,Neutral,Positive,Positive
280_Cleand_Climate1.csv,Economists Who Changed Thinking on Climate Change Win Nobel Prize https://t.co/E3GwEBiFW2 v a @sciam,Neutral,Positive,Positive
747_Cleand_Climate1.csv,RT @TJStepp: @TourguideJ @FLGovScott @VP @POTUS Florida employee 'punished for using phrase climate change' https://t.co/yyoECwFzSZ,Positive,Positive,Positive
1219_Cleand_Climate1.csv,What a dumb horse s patootie.,not-relevant,not-relevant,not-relevant
1014_Cleand_Climate1.csv,RT @nowthisnews: A bombshell report from the UN says climate change could become irreversible by 2030 https://t.co/mztav6W0M8,Positive,Neutral,Positive
24_Cleand_Climate1.csv,3/Their existing problems are going to get worse. You may be asking yourself if these extreme phenomena are related to climate change specifically global warming ? The short answer is YES. You can find out more about the effects of global warming here: https://t.co/5RrRAjMp9x,Positive,Positive,Neutral
331_Cleand_Climate1.csv,I have an idea how about we start by legalizing marijuana start Greenhouses of primarily hemp & grow hemp plantations near dying forests and wildlife. That alone will increase plant life reduce CO2 levels give off a better energy source & also improve this economy,Positive,Positive,Positive
388_Cleand_Climate1.csv,People are idiots sometimes. #ErieRally #TrumpRally #QAnon,not-relevant,not-relevant,Neutral
516_Cleand_Climate1.csv,RT @EnergyBoom: Explaining the #IPCC #SR15 report on limiting #globalwarming to #1o5C: The Good The Bad and The Ugly https://t.co/r,Positive,Positive,Neutral
311_Cleand_Climate1.csv,Hi @airscottdenning! I'm on a faculty fellowship this semester - currently teaching climate change along with latest @IPCC_CH assessment. Have been waiting for excuse to use your amazing #dancingmolecules video. Was a big hit and very effective (unsurprisingly).,Negative,Positive,Positive
439_Cleand_Climate1.csv,RT @BrettKeagle: Y all really think climate change isn t a real thing? lol wild,Positive,Positive,Positive
234_Cleand_Climate1.csv,Care to Click follows @RAN - Have you clicked for the #Rainforest today? https://t.co/DfwfzRlvKE https://t.co/bJ5mKBtlH3 via @caretoclick,not-relevant,Positive,Positive
157_Cleand_Climate1.csv,@hemitruck1234 @Bakari_Sellers @RealCandaceO The same Candace Owens who thinks climate change is a hoax? Sure sh will enlighten him Hahahaha,Neutral,Neutral,Negative
1280_Cleand_Climate1.csv,there might not be a tomorrow. let that sink in.,Neutral,not-relevant,not-relevant
1260_Cleand_Climate1.csv,every issue we devote attention to other than climate change is really a secondary issue - Philip Gourevitch https://t.co/dz46YXK9AY,Negative,Neutral,Positive
1183_Cleand_Climate1.csv,This morning we re at the Strengthening Community Resilience to Climate Change and DRR through Women s Community Governance Structures workshop with our partner Ministry MEIDECC. https://t.co/zPr3LhsX9q,Positive,Positive,Neutral
967_Cleand_Climate1.csv,RT @kenolin1: Donald Trump calls Russian interference a hoax. Allegations of sexual misconduct a hoax. And climate change a hoax. The othe,Negative,Neutral,Positive
762_Cleand_Climate1.csv,RT @TorontoStar: More sweltering hot days. More rainstorms. More flooding. These are just some of the impacts of #climatechange on Toronto.,Positive,Positive,Positive
1234_Cleand_Climate1.csv,Will Victoria s political parties announce visionary policies to tackle climate change before the election? That s the community s expectation! #ClimateImpactsVic #VicClimateSolutions #SpringSt #VicVotes,Positive,Neutral,Neutral
685_Cleand_Climate1.csv,RT @Paola_Dec1231: WE ARE ALL GONNA DIE! No seriously... This time they really mean it. It was just drills all the other times. But this,Positive,not-relevant,not-relevant
480_Cleand_Climate1.csv,RT @ConversationUS: Don't be afraid to talk about the costs of dealing with climate change https://t.co/moRMehf5bL,Positive,Neutral,Positive
813_Cleand_Climate1.csv,RT @andizeisler: I really want to know who these billionaire climate-change denialists think is going to cook their food clean their massi,Positive,Positive,Positive
1157_Cleand_Climate1.csv,The chips are down in Europe... a small foreshadowing of the real threat from climate change: food insecurity.,Positive,Neutral,Positive
531_Cleand_Climate1.csv,RT @GISP_Tweets: The Intergovernmental Panel on #ClimateChange released a daunting report suggesting that we are currently on track for a,Neutral,Positive,Positive
1137_Cleand_Climate1.csv,Sexy collapse of civilization from runaway climate change,Neutral,Positive,Negative
454_Cleand_Climate1.csv,RT @CainTess: We believe Australia is failing in its duty as a regional leader https://t.co/oxt40bGdVo,Neutral,Positive,Positive
716_Cleand_Climate1.csv,RT @Saycheese_Media: Scientists announced a warning that the Earth could diminish by 2030 because of climate change. precipitating the risk,Positive,Positive,Neutral
172_Cleand_Climate1.csv,@neiltyson @neiltyson thank you for reminding us about the consequences of Acts of Humans. @UMaine Climate Change Institute has been at the forefront of research to help humans take better environmental actions.,Negative,Positive,Neutral
639_Cleand_Climate1.csv,RT @MarketUrbanism: I'm supposed to look at this list and conclude that capitalism is destroying the environment? Peabody is the largest pr,Positive,Positive,Neutral
434_Cleand_Climate1.csv,RT @BjayukCat: @tumblindice1979 @elizabethforma @algore If you ignore Climate change then you will never be able to keep up with those imp,Positive,Positive,Positive
357_Cleand_Climate1.csv,It's urgent to put Saskatoon's climate change plan into action expert says | CBC News https://t.co/DakH1qjMYB,Positive,Positive,Neutral
408_Cleand_Climate1.csv,RT @Alex_Verbeek: Today in Geneva where I spoke at the Geneva Centre for Security Policy about solutions for #climatechange https://t,Positive,Positive,Positive
